股票名称,股票代码
SANTHERA PHARMACEUTICALS ORD SH,'0QN1
APG SGA ORD SHS,'0QN0
SHL TELEMEDICINE ORD SHS,'0QMX
KUEHNE & NAGEL ORD SHS,'0QMW
STRAUMANN HOLDING ORD SHS,'0QMV
MYRIAD GROUP ORD SHS,'0QMT
DORMAKABA HOLDING ORD SHS,'0QMS
BELIMO HOLDING AG ORD SHS,'0QMR
ACTELION ORD SHS,'0QMN
GRP MINOTERIES ORD SHS,'0QMM
BVZ HOLDING ORD SHS,'0QML
SWISS LIFE HOLDING ORD SHS,'0QMG
ORELL FUESSLI HOLDING ORD SHS,'0QME
AIG PRIVATE EQUITY ORD SHS,'0QMC
BANK LINTH LLB AG ORD SHS,'0QMB
EMS-CHEMIE HOLDING ORD SHS,'0QM9
NOVARTIS SECOND LINE ORD SHS,'0QM7
ORIOR ORD SHS,'0QM6
EMMI ORD SHS,'0QM5
BERNER KANTONALBANK ORD SHS,'0QM2
SCHLATTER HOLDING ORD SHS,'0QM1
STE BANC PRIVEE ORD SHS,'0QM0
BELLEVUE GROUP ORD SHS,'0QLZ
ZWAHLEN & MAYR ORD SHS,'0QLY
METALL ZUG ORD SHS,'0QLX
ALSO HOLDING ORD SHS,'0QLW
ARUNDEL AG ORD SHS,'0QLV
BASLER KANTONALBANK PAR SHS,'0QLU
GRAUBUNDNER KANTONALBANK PAR SH,'0QLT
PRIVATE EQUITY HOLDING ORD SHS,'0QLS
YPSOMED HOLDING ORD SHS,'0QLQ
TECAN GROUP ORD SHS,'0QLN
FEINTOOL INTERNATIONAL HOLDING,'0QLM
GOODYEAR TIRE & RUBBER ORD SHS,'0QLL
HYPOTHEKARBANK LENZBURG ORD SHS,'0QLK
VILLARS HOLDING ORD SHS,'0QLJ
LIFEWATCH ORD SHS,'0QLI
VZ HOLDING ORD SHS,'0QLH
VALORA HOLDING ORD SHS,'0QLE
SWISSQUOTE GROUP HOLDING ORD SH,'0QLD
SOCIEDAD COMERCIAL DEL PLATA OR,'0QLA
CASTLE ALTERNATIVE N 2 LINE ORD,'0QL9
CIE FINANCIERE TRADITION ORD SH,'0QL7
SWISS RE ORD SHS,'0QL6
CARLO GAVAZZI HOLDING ORD SHS,'0QL5
GROUPE BAUMGARTNER HOLDING ORD,'0QL4
CI COM ORD SHS,'0QL2
HIGHLIGHT EVENT AND ENTERTAINME,'0QL0
BERGBAHN ENGELB TRUEB TITLIS OR,'0QKZ
THE NATIVE ORD SHS,'0QKX
NEW VALUE ORD SHS,'0QKW
ROYAL BANK OF CANADA ORD SHS,'0QKU
ELMA ELECTRONIC ORD SHS,'0QKS
ARBONIA AG ORD SHS,'0QKR
RELIEF THERAPEUTICS HOLDING ORD,'0QKQ
PHOENIX MECANO ORD SHS,'0QKP
CHOCOLADEFABR LINDT&SPRUEN ORD,'0QKN
KOMAX HOLDING ORD SHS,'0QKL
BOBST ORD SHS,'0QKJ
SWISSCOM ORD SHS,'0QKI
EASTERN PROPERTY HOLDINGS ORD S,'0QKH
SCHWEIZERISCHE NATIONALBANK ORD,'0QKG
VONTOBEL HOLDING ORD SHS,'0QKE
FORBO HOLDING ORD SHS,'0QKD
LEM HOLDING ORD SHS,'0QKB
RIETER HOLDING ORD SHS,'0QKA
DATACOLOR ORD SHS,'0QK9
BAXTER INTERNATIONAL ORD SHS,'0QK8
CASTLE PRIVATE N 2L ORD SHS,'0QK7
INFICON HOLDING ORD SHS,'0QK5
CREALOGIX HOLDING ORD SHS,'0QK1
TORNOS HOLDINGS ORD SHS,'0QK0
SCHAFFNER HOLDING ORD SHS,'0QJY
EFG INTERNATIONAL ORD SHS,'0QJX
DOTTIKON ES HOLDING ORD SHS,'0QJU
CLARIANT ORD SHS,'0QJS
ZEAL NETWORK ORD SHS,'0QJQ
MFO ORD SHS,'0QJN
MERCATOR MEDICAL ORD SHS,'0QJM
VISTAL GDYNIA ORD SHS,'0QJL
MEDIACONTECH ORD SHS,'0QJH
SOLARWORLD ORD SHS,'0QJC
NAPATECH ORD SHS,'0QJ4
FAST EJENDOM DANMARK ORD SHS,'0QIV
VALUE8 ORD SHS B,'0QIT
N1 ORD SHS,'0QIS
QRF COMM ORD SHS,'0QIP
QUEST HOLDINGS ORD SHS,'0QIK
GRUPO EZENTIS ORD SHS,'0QIH
SNOWWORLD ORD SHS,'0QIF
FYNSKE BANK ORD SHS,'0QIE
CREADES A ORD SHS,'0QI9
RESTAMAX OYJ ORD SHS,'0QI6
VIOHALCO ORD SHS,'0QI2
PKP CARGO ORD SHS,'0QI0
GUIDELINE GEO ORD SHS,'0QHZ
MLP GROUP ORD SHS,'0QHY
SN NUCLEARELECTRICA SA ORD SHS,'0QHP
SESA ORD SHS,'0QHK
PEIXIN INTERNATIONAL GROUP ORD,'0QHH
BASTEI LUEBBE ORD SHS,'0QHC
TR HOTEL JARDIN DEL MAR ORD SHS,'0QH9
UNCAVASA ORD SHS,'0QH8
IBSM ORD SHS,'0QH4
INVISTA ORD SHS,'0QH3
AS CREATION TAPETEN N ORD SHS,'0QH2
AGROTON PUBLIC ORD SHS,'0QH1
ASBISC ENTERPRISES ORD SHS,'0QGZ
MABION ORD SHS,'0QGW
HEADFIRST SOURCE G ORD SHS,'0QGS
AMBER GRID ORD SHS,'0QGQ
GLOBAL COSMED ORD SHS,'0QGP
OT LOGISTICS ORD SHS,'0QGO
METRIC MOBILITY SOLUTIONS ORD S,'0QGN
CONPET PLO ORD SHS,'0QGM
WCM BETEILLIGUNGS & GRUNDBESITZ,'0QGK
MEDIGENE K ORD SHS,'0QGJ
IEX GROUP ORD SHS,'0QG8
KHD HUMBOLDT WEDAG VERMOEGENSVE,'0QG7
KRI-KRI ORD SHS,'0QG6
SCO-PAK ORD SHS,'0QG0
TARCZYNSKI ORD SHS,'0QFY
GEQUITY ORD SHS,'0QFX
MINERSA ORD SHS,'0QFW
FEERUM ORD SHS,'0QFV
LAVIDE HOLDING NV ORD SHS,'0QFQ
CELYAD ORD SHS,'0QFK
OPUS GROUP ORD SHS,'0QFH
VALUE8 CUM PREF SHS SER C,'0QF9
AKTIA ORD SHS,'0QF8
PANAMAX ORD SHS,'0QF1
ALLIANCE DEVELOPPEMENT CAPITAL,'0QET
RNB RETAIL AND BRANDS ORD SHS,'0QEN
NORDTELEKOM NYRT ORD SHS,'0QEM
RIZZOLI CORRIERE DELLA SERA MED,'0QEJ
TIGNE MALL ORD SHS,'0QEA
TELE2 AB CLASS A ORD SHS,'0QE5
TRYGGINGAMIDSTOD ORD SHS,'0QE4
EUROCASTLE INVESTMENT ORD SHS,'0QE2
VATRYGGINGAFELAG ISLANDS ORD SH,'0QDY
EAM SOLAR ORD SHS,'0QDW
NEUROVIVE PHARMACEUTICAL ORD SH,'0QDU
ASETEK ORD SHS,'0QDT
FUTURES CAPITAL ORD SHS,'0QDJ
BULGARIAN PRIVATE EQUITY ORD SH,'0QDI
PRIMORSKO KLUB EAD PRIMORSKO OR,'0QDH
VOXEL ORD SHS,'0QDB
POLSKI HOLDING NIERUCHOMOSCI OR,'0QD8
CZERWONA TOREBKA ORD SHS,'0QD6
俄铝,'0QD5
PRO KAPITAL ORD SHS,'0QCX
BALTONA ORD SHS,'0QCW
ABBVIE ORD SHS,'0QCV
ROBLON B ORD SHS,'0QCT
AB INTER RAO LIETUVA ORD SHS,'0QCS
TIE KINETIX ORD SHS,'0QCR
CONTED ORD SHS,'0QCM
AROMA REAL ESTATE ORD SHS,'0QCL
CEZ DISTRIBUTION ORD SHS,'0QCI
CEZ ELECTRO BULGARIA ORD SHS,'0QCG
SPEEDY SOFIA ORD SHS,'0QCF
PIPE WORKS L GIRAKIAN PROF IL O,'0QCB
VARANGIS AVEPE ORD SHS,'0QC6
FJARSKIPTI ORD SHS,'0QBL
PAPERPACK PRINTING BOX-MANUFACT,'0QBK
ZESPOL ELEKTROWNI PATNOW-ADAMOW,'0QBJ
VALUE MANAGEMENT & RESEARCH K O,'0QBG
MEDIOS ORD SHS,'0QB4
EIMSKIPAFELAG ISLANDS ORD SHS,'0QB3
NANOBIOTIX ORD SHS,'0QAV
INSIDE SECURE ORD SHS,'0QAU
EOS IMAGING ORD SHS,'0QAR
ADOCIA ORD SHS,'0QAI
MERCK & CO INC MERCK &#38; CO O,'0QAH
ID LOGISTICS ORD SHS,'0QAG
PETROLIA ORD SHS,'0QAB
LESVOS MARITIME ORD SHS,'0QA5
FORTHNET ORD SHS,'0QA3
PCC EXOL ORD SHS,'0QA2
GETIN NOBLE BANK ORD SHS,'0QA0
INDUSTRIAL MILK COMPANY ORD SHS,'0Q9Z
KERNEL HOLDING ORD SHS,'0Q9Y
PEARL GOLD ORD SHS,'0Q9X
MEX POLSKA ORD SHS,'0Q9W
VANTAGE DEVELOPMENT ORD SHS,'0Q9V
SOLAR ORD SHS,'0Q9U
MO-BRUK ORD SHS,'0Q9T
ATENDE ORD SHS,'0Q9S
BOWIM ORD SHS,'0Q9R
HUBSTYLE ORD SHS,'0Q9Q
KDM SHIPPING PUBLIC ORD SHS,'0Q9O
ALPHA TRUST ANDROMEDA ORD SHS,'0Q9J
MALITA INVESTMENTS ORD SHS,'0Q9E
R. STAHL ORD SHS,'0Q9C
K.R.ENERGY ORD SHS,'0Q98
SELONDA AQUACULTURE ORD SHS,'0Q97
SELVAAG BOLIG ORD SHS,'0Q92
SQLI ORD SHS,'0Q90
CALIPSO ORADEA ORD SHS,'0Q8Z
FUTUREN ORD SHS,'0Q8V
NETWEEK ORD SHS,'0Q8U
REGINN HF ORD SHS,'0Q8S
ENIRO PREF SHS,'0Q8R
LOTTO24 ORD SHS,'0Q8Q
FONCIERE PARIS NORD ORD SHS,'0Q8O
EUKEDOS ORD SHS,'0Q8E
KREMLIN ORD SHS,'0Q8D
PEGASUS PUBLISHING ORD SHS,'0Q8C
THOMSON REUTERS CORP THOMSON RE,'0Q89
SAGA ORD SHS,'0Q88
CORE LABORATORIES ORD SHS,'0Q82
FLUXYS BELIGIUM D ORD SHS,'0Q7U
OTP BANKA SLOVENSKO ORD SHS,'0Q7P
GARANTOVANA 03 ORD SHS,'0Q7M
AMAG METALL ORD SHS,'0Q7L
MASTERPLAST ORD SHS,'0Q7J
FUTURAQUA MINERAL WATER PRODUCT,'0Q7I
ECOLUMBER ORD SHS,'0Q7G
ALPHA BULGARIA ORD SHS,'0Q7F
DEBITUM INVEST ORD SHS,'0Q7E
STERREICHISCHE STAATSDRUCKEREI,'0Q7B
AB SCIENCE ORD SHS,'0Q77
CBO TERRITORIA ORD SHS,'0Q76
UNIOR KOVASKA INDUSTRIJA ORD SH,'0Q73
BULGARSKA FONDOVA BORSA SOFIA O,'0Q70
VALOR PROPERTIES REIT,'0Q6Y
HOPSCOTCH GROUPE ORG SHS,'0Q6W
ITA BULGARIA ENERGY INVESTMENTS,'0Q6V
ATLAS FINANCE EAD ORD SHS,'0Q6U
LANSON-BCC ORD SHS,'0Q6P
VOTUM ORD SHS,'0Q6K
HOFSETH BIOCARE ORD SHS,'0Q6H
IZOSTAL ORD SHS,'0Q6G
POLSKA GRUPA ODLEWNICZA ORD SHS,'0Q6E
IQ PARTNERS ORD SHS,'0Q6D
OVOSTAR UNION ORD SHS,'0Q6C
ZAMET INDUSTRY ORD SHS,'0Q69
BSC DRUKARNIA OPAKOWAN ORD SHS,'0Q68
YOLO ORD SHS,'0Q67
MAIER UND PARTNER ORD SHS,'0Q5W
TEXAF ORD SHS,'0Q5Q
SCANFIL ORD SHS,'0Q59
SAINT CROIX HOLDING IMMOBILIER,'0Q56
HAGAR ORD SHS,'0Q52
ROVSING ORD SHS,'0Q51
ARTEGO TARGU JIU ORD SHS,'0Q50
ULTRASONIC ORD SHS,'0Q4Z
ELECTROMAGNETICA ORD SHS,'0Q4X
AEGA ORD SHS,'0Q4W
SEMAFO ORD SHS,'0Q4J
CAVOTEC ORD SHS,'0Q4I
AWILCO LNG ORD SHS,'0Q4G
SLOVENSKE ENERGETICKE STROJARNE,'0Q4E
TATRA BANK ORD SHS,'0Q4D
GESCO N ORD SHS,'0Q4C
ARTNET N ORD SHS,'0Q4A
TOYA ORD SHS,'0Q48
E 4 U ORD SHS,'0Q47
QUERCUS TFI  ORD SHS,'0Q44
GRAVITON CAPITAL ORD SHS,'0Q43
4FUN MEDIA ORD SHS,'0Q42
EUROPEJSKIE CENTRUM ODSZKODOWAN,'0Q41
EKO EXPORT ORD SHS,'0Q40
LIBET ORD SHS,'0Q3Z
RANK PROGRESS ORD SHS,'0Q3X
HARPER HYGIENICS ORD SHS,'0Q3W
OPEN FINANCE ORD SHS,'0Q3U
BANK BGZ BNP PARIBAS ORD SHS,'0Q3T
MEGARON ORD SHS,'0Q3S
ED INVEST S.A. ORD SHS,'0Q3R
KSG AGRO ORD SHS,'0Q3Q
IALBATROS GROUP ORD SHS,'0Q3P
INTAKUS ORD SHS,'0Q3N
CELTIC PROPERTY DEVELOPMENTS OR,'0Q3L
KINO POLSKA TV ORD SHS,'0Q3K
BENEFIT SYSTEMS ORD SHS,'0Q3J
SADOVAYA GROUP ORD SHS,'0Q3I
CENTRUM MEDYCZNE ENEL-MED ORD S,'0Q3H
INPRO ORD SHS,'0Q3G
JHM DEVELOPMENT ORD SHS,'0Q3F
AC ORD SHS,'0Q3E
COAL ENERGY ORD SHS,'0Q3D
SUESS MICROTEC N ORD SHS,'0Q3C
OPIMUS GROUP ORD SHS,'0Q3A
LIETUVOS ENERGIJA ORD SHS,'0Q39
RETRASIB ORD SHS,'0Q38
CO.DON ORD SHS,'0Q37
VELGRAF ASSET MANAGEMENT ORD SH,'0Q33
EUROMICRON N ORD SHS,'0Q31
HOEGH LNG HOLDINGS ORD SHS,'0Q2T
EUROMEDICA ORD SHS,'0Q2R
AWILCO DRILLING ORD SHS,'0Q2K
VERIZON COMMUNICATIONS INC VERI,'0Q1S
PFIZER INC PFIZER ORD (CDI),'0Q1N
ELI LILLY ORD SHS,'0Q1G
JPMORGAN CHASE & CO JPMORGAN CH,'0Q1F
CEVA ORD SHS,'0Q19
CATERPILLAR ORD SHS,'0Q18
BANK OF AMERICA CORP BANK OF AM,'0Q16
ABBOTT LABORATORIES ABBOTT LABO,'0Q15
MITSUBISHI ORD SHS,'0Q0J
TOSHIBA ORD SHS,'0Q0C
ANA HOLDINGS ORD SHS,'0Q09
COREM PROPERTY GROUP ORD SHS,'0PT3
TETHYS PETROLEUM LTD TETHYS PET,'0PRL
ACACIA PHARM ORD SHS,'0PNT
CASTLE ALTERNATIVE INVEST ORD S,'0P6H
FIRST QUANTUM MINERALS ORD SHS,'0P6E
SIGNET JEWELERS ORD SHS,'0P6A
AXWAY SOFTWARE ORD SHS,'0P5L
MAUNA KEA TECHNOLOGIES ORD SHS,'0P5I
HEXCEL ORD SHS,'0P5H
SHW ORD SHS,'0P5F
NEW SOURCES ENERGY ORD SHS,'0P5D
DANSKE ANDELS ORD SHS,'0P5C
COLGATE-PALMOLIVE ORD SHS,'0P59
CHINA SPECIALTY GLASS ORD SHS,'0P58
SFAKIANAKIS ORD SHS,'0P56
ADLER MODEMAERKTE ORD SHS,'0P54
UNITED POWER TECHNOLOGY ORD SHS,'0P4T
FORD MOTOR CO FORD MOTOR ORD (C,'0P4F
BULTEN ORD SHS,'0P49
RATTI ORD SHS,'0P41
CANADA COBALT WORKS ORD SHS,'0P3V
S.D. STANDARD DRILLING ORD SHS,'0P3P
ALERION CLEAN POWER ORD SHS,'0P3O
DEDICARE ORD SHS CLASS B,'0P3K
GSW IMMOBILIEN ORD SHS,'0P3F
KAROLINSKA DEVELOPMENT B ORD SH,'0P3C
MILKILAND NV ORD SHS,'0P32
ORMESTER ORD SHS,'0P31
PATRIMOINE ET COMMERCE ORD SHS,'0P30
INTERBUD-LUBLIN ORD SHS,'0P2Z
PLOTINUS ORD SHS,'0P2Y
ZUE ORD SHS,'0P2X
ZPC OTMUCHOW ORD SHS,'0P2V
WADEX ORD SHS,'0P2U
TRANS POLONIA ORD SHS,'0P2T
DALET ORD SHS,'0P2R
ASCENCIO SCA REIT,'0P2J
KRYNICKI RECYKLING ORD SHS,'0P2H
CIG PANNONIA ELETBIZTOSITO NYRT,'0P2E
OPTEAM ORD SHS,'0P2C
APPENINN VAGYONKEZELI ORD SHS,'0P2B
GPW ORD SHS,'0P2A
NUTEX INVESTMENT ORD SHS,'0P20
TESGAS ORD SHS,'0P1S
ROLINCO ICVC,'0P1L
ROBECO GLOBAL STARS EQUITIES FU,'0P1G
ANEK LINES 1.61% PREF SHS (1996,'0P1B
LITGRID ORD SHS,'0P19
LUXEMPART ORD SHS,'0P14
ANEK LINES ORD SHS,'0P13
ANEK LINES 1.61% PREF SHS,'0P12
KIRIACOULIS MEDITERRANEAN CRUIS,'0P11
QUALITY AND RELIABILITY ORD SHS,'0P10
SPACE HELLAS ORD SHS,'0P0Y
ILYDA ORD SHS,'0P0V
WILH. WILHELMSEN HOLDING A ORD,'0P0T
KORDELLOU ORD SHS,'0P0S
TECHNICAL OLYMPIC ORD SHS,'0P0R
WILH. WILHELMSEN HOLDING B ORD,'0P0O
HYDRATEC ORD SHS,'0P0N
AXON HOLDING ORD SHS,'0P0H
BIOTER ORD SHS,'0P0F
ELASTRON ORD SHS,'0P0D
FIRST MINING GOLD ORD SHS,'0P07
GELSENWASSER ORD SHS,'0ORL
GRAINES VOLTZ ORD SHS,'0ORK
LNA SANTE ORD SHS,'0OR2
COMPAGNIE LEBON ORD SHS,'0OR0
IFA HOTEL & TOURISTIK ORD SHS,'0OQY
GRAMMER ORD SHS,'0OQX
ETRION ORD SHS,'0OQR
INFOTEL ORD SHS,'0OQQ
CRCAM ATLANTIQUE VENDEE CCI ORD,'0OQK
ALNO ORD SHS,'0OQF
SOGECLAIR ORD SHS,'0OQ2
PIERRE ET VACANCES ORD SHS,'0OQ0
PASSAT ORD SHS,'0OPZ
PARROT ORD SHS,'0OPY
MUSEE GREVIN ORD SHS,'0OPW
MIDI ORD SHS,'0OPV
LIVANIS ORD SHS,'0OPU
CTO PUBLIC COMPANY ORD SHS,'0OPT
ETABLISSEMENTS FAUVET GIREL ORD,'0OPO
FINANCIERE DE L'ODET ORD SHS,'0OPN
DATALEX ORD SHS,'0OPM
ABC ARBITRAGE ORD SHS,'0OPJ
GENERAL COMMERCIAL AND IND ORD,'0OPD
MCKESSON EUROPE ORD SHS,'0OPB
VILLEROY & BOCH PREF SHS,'0OPA
VELBAZHD ADKUSTE ORD SHS,'0OP9
EUROHOLD BULGARIA ORD SHS,'0OOY
ETROPAL AD ETROPOLE ORD SHS,'0OOX
AD PEPPER MEDIA ORD SHS,'0OOS
1 GARANTOVANA CLASS A ORD SHS,'0OOR
1 GARANTOVANA ORD SHS,'0OOQ
SEVER HOLD VELIK ORD SHS,'0OOM
ORDINA NV ORD SHS,'0OOJ
KREP IZDELIA AD ORD SHS,'0OOF
KARELIA TOBACCO ORD SHS,'0OOD
CENTRUM NOWOCZESNYCH TECHNOLOGI,'0OO6
ELEKTROMETAL AD-PAZARDJIK ORD S,'0OO5
BGI GROUP ORD SHS,'0OO4
ALBENA AD ORD SHS,'0OO3
HOTEL FLORA 2 ORD SHS,'0OO2
HOTEL FLORA ORD SHS,'0OO1
HOTEL FLORA 3 ORD SHS,'0OO0
BABIS VOVOS INTERNATIONAL TECHN,'0ONZ
TECNOTREE ORD SHS,'0ONY
SIDMA STEEL PRODUCTS ORD SHS,'0ONX
COFIDE GRUPPO DE BENEDETTI ORD,'0ONR
BULGARIAN RIVER SHIPPING ORD SH,'0ONQ
ATHENS MEDICAL C ORD SHS,'0ONM
UCMR ORD SHS,'0ONI
KRETA FARM ORD SHS,'0ONB
KOTLOSTROENE AD ORD SHS,'0ONA
KERAMIA-ALLATINI REAL ESTATE MA,'0ON9
DAIOS PLASTICS ORD SHS,'0ON5
VASCORY ORD SHS,'0ON3
UNION POISTOVNA ORD SHS,'0ON1
UNION POISTOVNA 1 ORD SHS,'0ON0
WINDHOFF ORD SHS,'0OMX
TRANSINVESTMENT REIT,'0OMW
STENTYS ORD SHS,'0OMV
SNAIGE ORD SHS,'0OMU
SV KONS & ELENA ORD SHS,'0OMT
TOSCANA AEROPORTI ORD SHS,'0OMS
OIL & GAZ EXPLORATION & PRODUCT,'0OMR
NFI KREZUS ORD SHS,'0OMQ
IKTINOS HELLAS GREEK MARBLE IND,'0OMO
EUROPEAN RELIANCE GEN INSURANCE,'0OMJ
ESPERITE ORD SHS,'0OMG
INVESTMENT PROPERTIES ADSITS RE,'0OMF
CHIMIMPORT ORD SHS,'0OMD
CLEAN&CARBON ENERGY ORD SHS,'0OMC
B & C SPEAKERS ORD SHS,'0OM7
TELETIPOS ORD SHS,'0OM5
STADA ARZNEIMITTEL ORD SHS,'0OM4
QUANTUM SOFTWARE ORD SHS,'0OM2
IVS GROUP ORD SHS,'0OLX
CEE PROPERTIES REIT ORD SHS,'0OLL
AKUMPLAST AD-DOB ORD SHS,'0OLE
INTERWOOD-XYLEMPORIA A T E N E,'0OLA
INTERWOOD XYLEMPORIA ATENE PREF,'0OL9
METALOPACK AD ORD SHS,'0OL8
I KLOUKINAS I LAPPAS CONSTR AND,'0OL7
CROSSWOOD ORD SHS,'0OL4
FONCIERE ATLAND ORD SHS,'0OL3
ELHIM ISKRA AD ORD SHS,'0OL2
BYTE COMPUTER ORD SHS,'0OL0
LIBERTAS 7 ORD SHS,'0OKT
HELLENIC EXCHANGES ORD SHS,'0OKR
INTERCULTURES ORD SHS,'0OKP
LEVANTINA OBRAS ORD SHS,'0OKO
PETROS PETROPOULOS ORD SHS,'0OKH
NAXS NORDIC ACCESS BUYOUT FUND,'0OKF
MEDICON HELLAS ORD SHS,'0OKE
ALANTRA PARTNERS ORD SHS,'0OKB
CPI COMPUTER PERIPHERALS INTERN,'0OKA
COHERIS ORD SHS,'0OK9
BULGARIAN AMERI ORD SHS,'0OK8
VIS CONTAINER MANUFACTURING ORD,'0OK4
VIANINI ORD SHS,'0OK3
URBAS GRUPO FINANCIERO ORD SHS,'0OJY
SNIACE ORD SHS,'0OJV
SKYLINE INVESTMENT ORD SHS,'0OJU
PERSEUS ORD SHS,'0OJR
Z CH POLICE ORD SHS,'0OJO
THESLONIKI PORT AUTHORITY ORD S,'0OJL
NEORION HOLDINGS ORD SHS,'0OJK
ACTIA GROUP ORD SHS,'0OJJ
M+S HIDRAVLIK ORD SHS,'0OJI
KOSTENETZ-HHI AD ORD SHS,'0OJD
GLUNZ & JENSEN HOLDING ORD SHS,'0OJB
FASING ORD SHS,'0OJ8
EGIDE ORD SHS,'0OJ4
CALTAGIRONE ORD SHS,'0OIY
F.E. BORDING B ORD SHS,'0OIX
ARCTIC PAPER ORD SHS,'0OIU
Z A PULAWY ORD SHS,'0OII
PULDIN LION GROUP REIT,'0OIH
ODESSOS SHIPREPAIR YARD VARNA O,'0OIF
LUKE REIT ORD SHS,'0OIE
NASH DOM BULGARY ORD SHS,'0OI9
FAMUR ORD SHS,'0OI8
EXPAT REALTY REIT,'0OI7
ELTON ORD SHS,'0OI5
DNXCORP ORD SHS,'0OI4
TSBA ASSET MANAGEMENT ORD SHS,'0OI3
ARCHOS ORD SHS,'0OI0
AEGEAN AIRLINES ORD SHS,'0OHY
TATRA BANKA ORD SHS,'0OHW
PRIME PROPERTY BG REIT,'0OHM
O2 C.R ORD SHS,'0OHL
STOLT-NIELSEN ORD SHS,'0OHK
SYNERGON ORD SHS,'0OHI
NH HOTEL GROUP ORD SHS,'0OHG
KRE KA ORD SHS,'0OHE
GROUPE GORGE ORD SHS,'0OHC
PLOVDIV Y GAGARIN ORD SHS,'0OHB
AGRO FINANCE REIT ORD SHS,'0OH6
SOPHARMA PROPERTIES REIT,'0OH2
SOCIETE DE SERVICES DE PARTICIP,'0OH1
RMS MEZZANINE ORD SHS,'0OH0
GRONLANDSBANKEN ORD SHS,'0OGV
BILBORD ORD SHS,'0OGR
POLNONAKUP SARIS ORD SHS,'0OGO
KUPELE STR PLESO ORD SHS,'0OGM
SIF 2 MOLDOVA ORD SHS,'0OGH
CATANA GROUP ORD SHS,'0OGG
HOLDING CENTER-S ORD SHS,'0OGD
EXCLUSIVE PROPERTY AD SOFIA REI,'0OG9
SECHE ENVIRONNEMENT ORD SHS,'0OG6
BURELLE ORD SHS,'0OG5
BULGAR-CZECH INVESTMENT ORD SHS,'0OG3
ZTS SABINOV ORD SHS,'0OG1
ZTS VVU ORD SHS,'0OG0
TATRY MOUNTAIN RESORTS ORD SHS,'0OFY
EKOSTAV MICH ORD SHS,'0OFW
SOFIA COMMERCE PAWN BROKERAGE O,'0OFT
NCC ORD SHS,'0OFO
AIS AG A.I.S. ORD SHS,'0OFL
SAEDINENIE ORD SHS,'0OFK
SLANCHEV BRQG HO ORD SHS,'0OFH
PALDIN HOLDING A ORD SHS,'0OFG
ZLATEN LEV HOLDING ORD SHS,'0OFE
FOLLI FOLLIE COMMERCIAL MANUFAC,'0OFC
HD DUNAV AD ORD SHS,'0OFB
GOTZE DELCHEV ORD SHS,'0OFA
ATLANTIC PETROLEUM ORD SHS,'0OF9
CHATZIKRANIOTIS AND SONS MILLS,'0OF5
BULGARSKA ZAHAR AD ORD SHS,'0OF4
P/K BANKNORDIK ORD SHS,'0OF2
BULGARIA HOLDING ORD SHS,'0OF1
D'AMICO INTERNATIONAL SHIPPING,'0OEY
A TSOKKOS HOTELS ORD SHS,'0OET
SWISSMED ORD SHS,'0OEQ
SAF MAGELLAN ORD SHS,'0OEN
ROZAHIM ORD SHS,'0OEM
ORGTEHNICA ORD SHS,'0OEL
NEO INDUSTRIAL ORD SHS,'0OEJ
MAPFRE MIDDLESEA ORD SHS,'0OEI
KOPEX ORD SHS,'0OEG
INDUSTRIALEN KAP ORD SHS,'0OED
EXPAT BETA SOFIA REIT,'0OEB
DUPNITZA BT ORD SHS,'0OEA
THE CYPRUS CEMENT ORD SHS,'0OE9
HYDROMELIORACIE ORD SHS,'0OE3
DEVIN BANKA ORD SHS,'0OE1
VEF ORD SHS,'0ODZ
TALEX ORD SHS,'0ODY
NEOHIM AD ORD SHS,'0ODW
MCI MANAGEMENT ORD SHS,'0ODV
INSTAL KRAKOW ORD SHS,'0ODU
AUDIO VISUAL ENTERPRISES ORD SH,'0ODP
ASSECO BUSINESS SOLUTIONS ORD S,'0ODO
ZTS IUMART ORD SHS,'0ODN
KUPELE DUDINC ORD SHS,'0ODM
TESSI ORD SHS,'0ODJ
FIDUCIAL REAL ESTATE ORD SHS,'0ODE
ORFEY KLUB WELLNESS ORD SHS,'0ODD
LOUIS ORD SHS,'0OD9
RAMSAY GENERALE DE SANTE ORD SH,'0OD6
LA FONCIERE VERTE ORD SHS,'0OD5
C C C TOURIST ENTERPRISES ORD S,'0OD3
CONSTANTINOU BROS HOTELS ORD SH,'0OD2
YUTEX HOLDING-SO ORD SHS,'0OD1
BULLAND INVESTMENTS REIT,'0OD0
BOUGATSA ORD SHS,'0OCZ
VUNAR ORD SHS,'0OCW
CH.CHARILAOU GROUP ORD SHS,'0OCT
TRANSGENE ORD SHS,'0OCQ
SOCEP CONSTANTA ORD SHS,'0OCN
SODIFRANCE ORD SHS,'0OCK
REGALLIA HOLDINGS AND INVESTMEN,'0OCJ
MEDISTIM ORD SHS,'0OCD
LORDOS HOTELS HOLDINGS ORD SHS,'0OCC
STEMMER IMAGING ORD SHS,'0OC9
INTERLOGIC REIT,'0OC7
COMPAGNIE INDUSTRIELLE & FINANC,'0OC6
INNOFACTOR ORD SHS,'0OC5
EKIP-98 HOLDING ORD SHS,'0OC3
DRUZHBA AD-RAZGR ORD SHS,'0OBP
CALATRAVA CAPITAL ORD SHS,'0OBL
PBS FINANSE ORD SHS,'0OBJ
ACTIBOND GROWTH FUND ORD SHS,'0OBH
